fighter_id,name,elo,fight_count
9d83f6da776ff7d6,Roman Kopylov,1036.090667137937,12
eb8d8c2a95cfccb8,Victor Henry,1035.9287049841973,7
68dd7b3783c19f9c,Shane Carwin,1035.7645461198367,6
7d6ceff6747f2de2,Jose Delgado,1035.6506559650538,4
1a31ef98efce7a79,Matheus Nicolau,1035.5378658199888,11
00e11b5c8b7bfeeb,Luke Rockhold,1035.5361858246113,11
a7897d200692ab64,Kyung Ho Kang,1035.2590594332682,14
814e5233e2acf2ee,Charles Johnson,1035.1959143983372,14
53c943c873cffe90,Philipe Lins,1035.1610948204068,6
64a50dad704d1d49,Edson Barboza,1035.0822790296193,32
ec34349e7dffcde7,Claudia Gadelha,1034.7428864036426,12
d776b5814f2400b4,Ethyn Ewing,1034.7382596450173,2
7a703c565ccaa18f,Jacare Souza,1034.7236241982835,16
7674b836ce0698a0,Yousri Belgaroui,1034.6512530265036,2
3c6976f8182d9527,Alexander Gustafsson,1034.6471410251008,18
92437c6775b3f7d1,John Moraga,1034.576232379837,14
a4de54ea806fb525,Ray Borg,1034.50572877544,12
91acd6910b802a9e,Chris Lytle,1034.308589491258,20
4a07b1988477502c,Seokhyeon Ko,1034.283625416976,2
e9a3aeb207578eea,Ilir Latifi,1034.1737475361908,16
59583ff832fe9d68,Krzysztof Soszynski,1033.8230185892644,9
745fa7b605f8e2da,Fatima Kline,1033.6624055238356,4
ca2efc9d7d523c43,Shawn Jordan,1033.6521152675396,10
03688dc3c3af3ac1,Bas Rutten,1033.4366451711614,2
f6ad6a1e4d600e0d,Mason Jones,1033.3560578716483,7
bb2c3c3a466224af,Lone'er Kavanagh,1033.299968397894,4
e7bba7ce4d6c7b07,Casey Kenney,1033.1393587142268,8
7d0a1968b38ca439,Ramazan Temirov,1032.8701180014014,2
1e327b281ef6a745,Adlan Amagov,1032.79131744288,2
70dd69b6a703257e,Daniil Donchenko,1032.6044335246033,2
ca80d72da81d7224,Michelle Montague,1032.423819738768,2
da0995f19b749cfa,Mark Madsen,1032.3622109914343,6
68c6cd5287b473a7,Dean Lister,1032.3524333544904,6
b67d6bacc68d4c92,Daniel Santos,1032.3418410962263,6
6f242453c91a5af0,Dennis Bermudez,1032.260532270676,17
70e1f8a821b72c8b,Jimmy Crute,1032.240342158493,12
ccd1299e0345e0ce,Melvin Guillard,1031.9960436722956,22
18aecaf50f52e4c3,Phillip Miller,1031.9952423764692,2
7af33fc4435017f1,Brady Hiestand,1031.9599839111313,4
aa1952ec0b3dd8e1,Kurt Pellegrino,1031.9584065009358,12
fc60ecf0671b9489,Chris Holdsworth,1031.9368559143593,2
07a74004d964c7f4,Billy Elekana,1031.8786754984192,4
8b6e5dc2ba1edbe7,Sam Patterson,1031.8661564691533,6
7e511f8d842a109d,Arjan Bhullar,1031.8142609120675,4
dbc17725b887860a,Cezar Ferreira,1031.6205600423693,15
4c2d90e335e6df19,Alexis Davis,1031.5740947640948,13
43a59ce3bb40449e,Mizuki,1031.5599604078066,4
4a6dff1b260bcf61,Aleksandre Topuria,1031.4177907816547,2
e14b5aa06eea9653,Abel Trujillo,1031.3435599467462,11
b1de86d835638319,Luke Riley,1031.2964723428497,2
a6a9ab5a824e8f66,Joel Sutton,1031.263693206478,2
68c7ad953455c73f,Don Madge,1031.263693206478,2
eff9074bc066f0f2,Bia Mesquita,1031.262875223627,2
6c7020b859c7a3ce,Edimilson Souza,1031.2611953834557,4
3f1d23b01c552a13,Michael Graves,1031.2330848196332,3
6902fcf0610dd303,Jakub Wiklacz,1031.22766919004,2
ec13c393d029297d,Kaue Fernandes,1031.108782516808,4
ccdd90bd1fc7dab6,Vladimir Matyushenko,1031.098004315308,12
5ef0088c1b19beeb,Bryan Caraway,1031.0533338579162,10
6f81b6de2557739a,Jacob Volkmann,1031.0398652729652,10
8a65fd9ba31fd3f7,Zhang Mingyang,1030.7956515656404,4
56116a79e4deed06,Claude Patrick,1030.7349757251463,4
d964a59c48381cb6,Danny Silva,1030.6913572827311,4
bbab3baf66128ae2,Javid Basharat,1030.6103026748533,7
6eedb757f13b9978,Marwan Rahiki,1030.5931830885725,2
baa5358456803df8,Alex Hunter,1030.5630948133814,2
896c322f56b8be5a,George Sotiropoulos,1030.5057527075217,11
e5c9de15bb58b1c6,Evan Dunham,1030.4706300423413,21
fe435e440b5de0ff,Jake Shields,1030.4563654690764,8
68f6e96c5fa6e044,Jeremy Kennedy,1030.4489854353255,4
886264a0c9f4ea5e,Andre Muniz,1030.2933277450334,10
75e5fec9f72910ef,Gleison Tibau,1030.2327426858933,28
4b1d46a1b5c0fd11,Alberto Mina,1030.225122704534,4
b7d524c77c27389b,Marcus Davis,1030.220985379386,15
2844b047183a1adb,Luis Pena,1030.0278812462818,8
faf317c665546a36,Santiago Luna,1030.023749062689,2
c21f26bbde777573,Johnny Walker,1030.007076100431,16
ea7e5bc78d9de658,Makhmud Muradov,1029.9812714056693,7
bc7d1ad49fcb2d08,Jaqueline Amorim,1029.9689220023772,6
d221ee27afc7a60e,Viscardi Andrade,1029.9496531075295,4
5e9ca8dd7d783a75,Alden Coria,1029.94323065079,2
9ce6d5a03af801b7,Darren Till,1029.928531697987,12
ad5cb64af10fc946,Donte Johnson,1029.9131036526644,2
f1ab6f37492c630a,Carli Judice,1029.809305480852,4
3cf18e01cb6cbde3,Sumudaerji,1029.3264090142397,10
1291edf2d566a71a,Julio Arce,1029.2949688007993,10
83455a9d17f57dae,Rafael Estevam,1029.251543428231,4
05560764359161e4,Constantinos Philippou,1029.1289657028065,10
94426bb170c88115,Sodiq Yusuff,1029.1126129649886,10
1c23ec2f1b71be40,Iwo Baraniewski,1029.0728556928445,2
c6a33ff198aaaeeb,Stephan Bonnar,1028.9456496420255,15
e4a47b07044ddd72,Ignacio Bahamondes,1028.8132342848266,10
c2e3e67b5911bfb7,Diego Brandao,1028.7965963764086,10
1588b787bda7b540,Tom Breese,1028.7551895472482,8
ff6a1f63c254127e,Albert Tumenov,1028.6811365097049,8
0e21976afc92e4d1,Magnus Cedenblad,1028.4755072871756,6
a474aade8eb3a8f0,SuYoung You,1028.4535682529895,4
2c9d00968f818270,Hakeem Dawodu,1028.4187659129661,10
513c6f1715e547a8,Brock Lesnar,1028.2671387946123,8
2f95a3c6d58b2aad,Iuri Alcantara,1028.1683373072979,18
f046d724d2a84ac5,Desmond Green,1028.1330915914964,7
32ba186f4b0e3267,Brian Ebersole,1028.0994203251732,8
95aff2fd8d09a5f0,Abdul Rakhman Yakhyaev,1028.065632310957,2
7acbb0972e75281a,Marvin Vettori,1028.0528517827,18
bdcbb976816fd256,Daniel Kelly,1028.0214648304009,10
abd5fb12437eda21,Ramazan Emeev,1027.7821497791372,8
c4b81cdecd5d6abe,Gerald Harris,1027.729526119354,4
36b8f265bcd1b7a4,Abus Magomedov,1027.6474370009248,7
8c57c7b8c3bab0eb,Nicolae Negumereanu,1027.2724137934267,6
5d7bdab5e03e3216,CB Dollaway,1027.2132802363412,20
3236bf606fe9fa5b,Travis Browne,1027.197521326636,17
353de740bb6c7e75,Mike Russow,1027.1316885792169,6
bd58d34e39b7b12a,Ben Rothwell,1026.9163291810416,17
cad24459b28592ca,Eryk Anders,1026.8632265357503,20
597db668b01c442c,Marco Ruas,1026.8500132019028,6
a9da3158dd2c2b5a,Jack Jenkins,1026.3523399915716,6
1897b7b913736a7c,Alatengheili,1026.0643612099923,9
14ff46596ad80609,Norman Parke,1025.8659838037563,9
634e2fb70bde3fd5,Holly Holm,1025.8174671826916,16
da7f113b5ea39c43,Mohammed Usman,1025.7232108946214,6
9450848a71d53776,Lorenz Larkin,1025.7193333542566,10
d35f734c56a89103,Karl Williams,1025.6098125761362,4
60425d07ef4b91a7,Kyler Phillips,1025.5661308495319,10
3bad7ef643840f67,Joe Lauzon,1025.5334028895272,27
52e76bb4b3e852f3,Antonio Carlos Junior,1025.4814962927242,13
af5b208e97f5d382,Wilson Gouveia,1025.3786422286191,10
841695e02c99a521,Mansur Abdul-Malik,1025.3635451446946,5
aceffa19749c4dc0,Zubaira Tukhugov,1025.272106619556,9
1f4b04a926ef1287,Johnny Case,1025.2209606509293,6
99c7610aa74995d3,Cathal Pendred,1024.6281530613946,6
729d4bd5a6cd0a97,Lauren Murphy,1024.4742663593822,15
d4c9dcd330403612,Anthony Smith,1024.309430652596,25
2aa49b3766a59bcd,Jordan Mein,1024.2043066610859,9
49858bf46dabf6fb,Nordine Taleb,1024.1128651441695,12
1ccf4e7caff270df,Dan Henderson,1024.085842064663,18
0c6d9ea8306c029e,Brad Tavares,1024.0393053806545,28
f7467152fd9f18a2,Taila Santos,1023.8634986924133,7
cbd3e590a85b18c5,Mirsad Bektic,1023.824392524025,10
5f61780fe5e9b6d0,Andre Petroski,1023.7842980923067,13
91186547a7f3f758,Ricardo Almeida,1023.6506930991125,11
31ee470ef5dc8d7f,Thiago Alves,1023.5854992197334,27
23725c826c481e7f,Paul Daley,1023.5534963822633,3
3c660c90d48fc80d,Tim Kennedy,1023.3875492200433,5
6f7c616b98e18c29,Claudio Silva,1023.1214708601449,8
cb46dface0e28a2c,Jorge Rivera,1022.964527392434,15
6859f67468ba8489,Kevin Randleman,1022.7890742382425,7
5442f1bc4b47eaf3,Chris Curtis,1022.6802486470076,12
c21a036b4e012f1c,John Makdessi,1022.571162870949,20
333b9e5c723ac873,Aleksandar Rakic,1022.4240201256841,11
323d4ca260dfa0ba,Esteban Ribovics,1022.4059576752184,7
8667caa0451d245b,Kennedy Nzechukwu,1022.278698517707,15
4123fd4dcc1fe937,David Terrell,1022.2716963334522,3
7026eca45f65377b,Jared Gordon,1022.226526427488,18
3dd92ff9fb0412b3,Ali Bagautinov,1022.1842596294258,7
55ee431411ccf07a,Olivier Aubin-Mercier,1022.1564719846484,12
6a96ad1bc34fb113,Ismail Naurdiev,1022.0674643794272,7
63b65af1c5cb02cb,Ken Shamrock,1021.8899038751118,13
da22387a0407a2dc,Da'Mon Blackshear,1021.6729648872243,10
0dba4df5f34d5ff0,Rafael Natal,1021.2548700748914,17
c03a5022f8439f2a,Chad Laprise,1021.2267765407474,10
d343df8ba11f4c4e,Nina Nunes,1021.1776933917996,9
e00a3dee329a51f7,Jamall Emmers,1021.0418820389627,9
cbfd1d34356a004c,Jeff Monson,1020.9041653949002,7
48e093ea1f43a053,Takeya Mizugaki,1020.6438201684133,14
ffd3224638c01b57,Jean Matsumoto,1020.6397846209456,5
36541f1e6c5d4955,Viviane Araujo,1020.4679222050337,13
3738e68d2261e60f,Andrei Arlovski,1020.4113203652275,42
f1928a52590c5532,Curtis Millender,1020.3850560700582,5
21b8a0f5c231096f,Mark Coleman,1020.0376034235599,12
17923f676f100e16,Tallison Teixeira,1020.0366592376256,3
528b071cf3da7c56,Luana Carolina,1019.9670614204044,10
511e82663651438d,Michael Johnson,1019.7402262643284,32
9256f591b30c073e,Felipe Lima,1019.6972480026398,3
9cdd2da1a9104a0b,Macy Chiasson,1019.6250432835053,14
0052de90691d4a93,Davi Ramos,1019.4957520902694,7
90da09db03e41748,Sergey Khandozhko,1019.4366059034278,3
9fa3bd637edd9aa2,Patrick Cote,1019.2162481344354,21
7413b80dbb0f8f9f,Lucas Martins,1019.1466634114438,7
7dcf06c1967801c1,Adriano Martins,1019.0008203389589,7
33e33d51f289d2a1,Maurice Smith,1018.9855524171631,7
d814f5192e58fb2f,Drew Fickett,1018.9122196189786,7
50a28b9f8314e008,Saidyokub Kakhramonov,1018.8581015941065,3
633a45d131192ffe,Kajan Johnson,1018.7445085523151,7
82a5152216251682,Dan Ige,1018.7194684487603,21
51e2f44a8dbf6984,Melissa Croden,1018.6780410588358,3
20205040232ed0f3,Tyson Griffin,1018.5303425104722,14
d31a5546c0e9b213,Rodrigo Nascimento,1018.4191060804858,8
d58478ded5534695,Maiquel Falcao,1018.0982942088476,1
12f91bfa8f1f723b,Joanne Wood,1018.0738384246404,17
231cae8b77fbbcc1,Khalid Murtazaliev,1018.0738162456543,1
89a407032911e27e,Brendan Schaub,1018.0550788413567,11
18524b46c570730b,Mark Hall,1017.8896512963008,7
45e738622ea2c02c,Timur Valiev,1017.7749448244277,4
8fd808923cffff82,Andre Fili,1017.7272313271939,26
bda04c573563cc2e,Todd Duffee,1017.5996764363858,6
640a0f838f057a81,Lerryan Douglas,1017.5195774442176,1
6cadfd8f1d9e7685,Che Mills,1017.4786117688399,4
1a2bf44edb8055b6,Serhiy Sidey,1017.4606144306451,3
5aedf14771ca82d2,Wilson Reis,1017.4450911807506,13
e4bde462b043d3e1,Sanae Kikuta,1017.4037778232891,1
084532da3d25f3b8,Cezary Oleksiejczuk,1017.3893232062384,1
2f6a993c7f547c13,Sergey Morozov,1017.3418861988138,5
749685d24e2cac50,Remco Pardoel,1017.2490919831531,5
27b388f0aab49780,Dione Barbosa,1017.1950936849055,5
cc900af167fbedfd,Timothy Johnson,1017.1542346460044,7
9f488f520ed25bbf,Kenichi Yamamoto,1017.054810313398,3
b2a78df161bd67f9,Gauge Young,1017.0356492839907,3
a53d30163304aa6e,Carlston Harris,1016.9848814104845,7
4a574b8512fc1b30,Javier Reyes,1016.8851297875676,1
32016899d0a222a3,Lee Murray,1016.7701302321503,1
c1684f00c626f4c0,Mark Schultz,1016.7685818980626,1
85ff1b9471d35238,Dmitry Sosnovskiy,1016.7577195021272,1
b6c37948cb226e8c,Benardo Sopaj,1016.7464839133961,3
ce6065baef021cf3,Ikuhisa Minowa,1016.7407639294812,1
76984112f697631f,Leslie Smith,1016.7024665514846,7
e0ec3c3b6b611f7e,Hermes Franca,1016.6707577305167,11
2975297f505e9447,Jonny Parsons,1016.6670447689323,1
be5cfd73617a5b1a,Javier Vazquez,1016.6437229449874,1
31dbfbe4e7a6727c,Trey Waters,1016.6106065806002,3
e023fa2e648ea0f1,Steve Bosse,1016.6001123079026,3
74939a16c7b56f33,Juan Diaz,1016.5990179073356,1
5c637af9472ae7cc,Jamey-Lyn Horth,1016.5281494575396,7
2fe9032955c2e013,Joseph Morales,1016.4864876715868,5
25f9a5f3e8a52618,Jhonata Diniz,1016.4586339172463,5
441eacbe20e0e80b,Augusto Sakai,1016.3974250052397,9
87c0b1c696ddfb43,Jonathan Pearce,1016.3971609149398,9
31d7446b184e3305,Magomed Mustafaev,1016.3924784485471,5
5ef94841c4bc3f86,Edgar Chairez,1016.3690980384372,6
dd12382f28296f7b,Wang Guan,1016.3678266309139,1
de594b35c45c2e9a,Eduarda Moura,1016.3204408956101,5
a2ea77e974c5889f,Carlos Felipe,1016.3037741707168,5
a3dda21be645be93,Jean-Paul Lebosnoyani,1016.2828043804288,1
cd2c4d30c6e13b47,Marina Rodriguez,1016.1398469242919,15
e803242fb2e41112,Islam Dulatov,1016.1255677933941,1
977081bc01197656,Scott Ferrozzo,1016.1012055174275,5
9f5609dba6584ab2,Regina Malpica Rivera,1016.0339081301692,1
319fa1bd3176bded,Johnny Rhodes,1016.0322749529239,3
50db8711c70196cd,Ovince Saint Preux,1016.0292933915737,28
078695e385ec2f57,Victor Valenzuela,1016.0224000686884,1
1c061eb6e29eaa0a,Bob Cook,1016.0,1
2620f3eb21c79614,Scott Adams,1016.0,1
7ab478c397cd68ef,Aliaskhab Khizriev,1016.0,2
62918a2118de08b2,Tom Murphy,1016.0,1
5898357a45a73674,Sione Latu,1016.0,1
d62bb4d84a7267ba,Mark Hughes,1016.0,1
de83f920fd302871,Tommy Gantt,1016.0,1
e8c170a64dc920ac,Tulio Palhares,1016.0,1
3be16d817b36098b,DongHun Choi,1016.0,1
9b5b5a75523728f3,Kazushi Sakuraba,1016.0,2
6776260cb0aef647,Logan Clark,1016.0,1
ee457ef1e1c326c1,Ben Earwood,1016.0,1
08a7080ff5904661,Rafael Carino,1016.0,1
96d173b7f92aa520,Onassis Parungao,1016.0,1
0cf935519d439ba6,Enson Inoue,1016.0,1
3618e0632ecdba9c,Keiichiro Nakamura,1016.0,1
e8efeb9cf33b1941,Cesar Marscucci,1016.0,1
672ef06fd9f41f7d,Marcelo Mello,1016.0,1
32a3025d5db456ae,Jon Hess,1016.0,1
60884f31ead1609c,Jonathan Wiezorek,1016.0,1
c3c23c99477c041b,Frank Hamaker,1016.0,1
3da19339ee7051d5,Justin Martin,1016.0,1
a1ad35b98a9136e5,Lawrence Lui,1016.0,1
fdd22e895a70e4a8,Damian Pinas,1016.0,1
6420efac0578988b,Yoshiki Takahashi,1016.0,1
4c805f5f58a75df0,Mikey Burnett,1015.96771545784,3
5870c541798124ae,Manoel Sousa,1015.9674195113231,1
7b143a54451263d9,Paul Sass,1015.9659776279588,5
37ed1ab2f8b819f4,Brad Riddell,1015.9174446389005,7
3d074044a33825e7,Ramiz Brahimaj,1015.8380813061477,9
3dc3022232b79c7a,Brian Foster,1015.818995364619,5
9f5e3c20ce40b344,Klaudia Sygula,1015.7527316433826,3
af65aa688d13eedf,Joe Solecki,1015.6547385644261,9
3329d692aea4dc28,Hamdy Abdelwahab,1015.6518670028009,4
69898645d600abdb,Rodolfo Bellato,1015.6142043363209,5
d4691518d012b9e7,Aspen Ladd,1015.5775138141049,7
902ec2cc48c8ae8a,Julian Erosa,1015.5773793206632,18
13e62d766b709aa6,Steve Nelmark,1015.5459285843817,3
d9a56ecb6e94f02e,Evan Elder,1015.542109458677,5
0859524157a19045,Ty Miller,1015.3832662479083,1
d7c4956d61ae76a9,Jose Delano,1015.3603513854056,1
8e6654e9f0461b8f,Cody Haddon,1015.3355669939183,1
dc950d59dc590aca,Ebenezer Fontes Braga,1015.3325655008903,1
4d44f37107f01b9b,Tom Lawlor,1015.301149500142,11
99dd0147dc4ef80c,Genki Sudo,1015.2976013366472,3
ec3bd30378d63dd1,Hecher Sosa,1015.2973658086089,1
6b0a6def604de298,Tommy McMillen,1015.263693206478,1
17cb6d8e8187f304,Nyamjargal Tumendemberel,1015.2350877046218,3
d1e6a6536ee62517,Tyrone Roberts,1015.231704036695,1
6bd02119599741a4,Pedro Munhoz,1015.2206426671579,22
b39f7a6c2be17ee8,Charlie Campbell,1015.2001780961641,3
a112097ad877a48f,Alberto Montes,1015.1354075609001,1
1b35af4d1529adf6,Stephanie Luciano,1015.105047378495,3
5d495dec23d7c68e,Francis Marshall,1015.0981746011521,7
b4bc2e3353a770b5,Ian Freeman,1015.0913879146949,6
a54a35a670d8e852,Andre Roberts,1014.9452781032694,3
0c5c66ddd1886b83,Caio Magalhaes,1014.921570624421,7
579fcdfcabd23a7b,Brian Stann,1014.8592597558198,11
5bf31a46becc1204,Michael Trizano,1014.7712274689405,7
6e8349a0a0476d60,Imanol Rodriguez,1014.7099026444739,1
f9f07bb5a43535ed,Carlos Condit,1014.6818753864752,19
c85bad793cd14e28,Marcio Barbosa,1014.6468438216924,1
beecb672a279223e,Amanda Ribas,1014.6326194225486,13
e979c76341f19b22,Tom Duquesnoy,1014.6257343932132,3
cfbb3edab781dfd2,Shanelle Dyer,1014.5948939805738,1
37e03538c960bac6,Abdul-Kerim Edilov,1014.5946887902654,1
efaf544314bb5c2e,Ron Waterman,1014.5779137809309,4
7498b3ac79a3b948,Taiyilake Nueraji,1014.5641482109672,1
b9c03e7a4557e542,Royston Wee,1014.5612260339533,3
e7e01e266a9d4342,Ronnie Lawrence,1014.5428790409306,4
eb29176b03dfa888,Matt Wiman,1014.5313787230228,18
8e1f36476ef02a6a,Jennifer Maia,1014.4337347295037,12
70380ccdc81915b8,Yadier del Valle,1014.4192678778924,3
bd21a1e3d41c97ee,Ronny Markes,1014.1896461403644,5
56b8b24f65f9f057,Mike Kyle,1014.1327291642524,3
12e0fdc606f7e274,Luis Saldana,1014.1169852948008,4
a52bc1e62cf0b7c6,Melsik Baghdasaryan,1014.0399683734474,5
c80095f6092271a7,Tim Boetsch,1014.0180574125228,24
3cc506f115cbb9d5,Mantas Kondratavicius,1013.9661510808071,1
ccf5dc41417e9daf,Juan Espino,1013.9602915533919,3
ad047e3073a775f3,Steve Jennum,1013.959804329677,3
20bcc9966affb19c,Jake O'Brien,1013.945471189224,7
df1eb4354d18a906,Scott Holtzman,1013.9325210066428,13
06f36cf4bd97ec77,Ed Herman,1013.866755953924,26
e50cd77732d39967,Aisling Daly,1013.8632929573926,3
40a604761ca7d64d,Din Thomas,1013.8212684983996,9
e463ce0a2ca474f4,Ryan Gandra,1013.8018853519968,1
971dba22c622af12,Josefine Knutsson,1013.7167574599049,3
89b8d1bf1ff09d1d,Tim Credeur,1013.7110410604945,5
c77a953488e5607d,Vinc Pichel,1013.686734650759,11
46e2011d92463b7e,Oumar Sy,1013.6827405071175,5
da816417a579a0bd,Gavin Tucker,1013.6235570527384,7
5ec591b78349ba7e,Christian Rodriguez,1013.59756327416,9
e94085e821bd81de,Sam Hughes,1013.5053142625185,12
23dec7c47cb418f8,Zach Reese,1013.4705658798847,8
41cc71cbf210e0fe,Hyder Amil,1013.400708586593,5
6e7c758f5cdec01a,Paddy Holohan,1013.390558537284,5
71df36d6d8cf0d74,Kiichi Kunimoto,1013.3241672184416,5
9deff9e3e8d94d47,Josh Samman,1013.292756750421,5
efa1f6b42c86793c,Adam Wieczorek,1013.2380828726921,3
960d6cae8879ba2b,Robert Peralta,1013.1185394390156,8
ed7d329d7c29428d,Colby Thicknesse,1013.1076990393414,3
d747eb273a40a920,Claudio Puelles,1013.0604843391307,9
98c23cb6da5b3352,Aleksei Oleinik,1012.9053668989347,17
64d47ef881a437a4,Cesar Almeida,1012.8556151250974,5
87f8699fdcc2c404,Alice Ardelean,1012.7454910919718,5
210935fd21670f6d,Rich Attonito,1012.7235745429338,5
b60c980f79b87ce8,Bea Malecki,1012.614343542452,3
b671bdf981ad527d,HyunSung Park,1012.5452442391975,5
cdb96af67d096b1e,Alex Morono,1012.526922700269,24
117a06469813e4ef,ChangHo Lee,1012.4391342383207,3
aac5ac38148f0528,Paul Kelly,1012.4221354707419,9
aa171d55d4b5208f,Billy Quarantillo,1012.3724827059691,11
270b89c00ef0c55c,Gabriel Gonzaga,1012.2618126342459,22
c051c2e12d692b8a,Jesus Aguilar,1012.240798263129,7
52ba464d9068d871,Elias Silverio,1012.0263068988501,5
60029bcf496bd707,Soa Palelei,1011.8722719891814,7
eef9b891edbd4604,Mark Hunt,1011.4195154017239,18
86dfed7cc24a9fa7,Matt Serra,1011.2838235480773,14
840d2c82ea68b9aa,Ben Nguyen,1011.2534032568041,7
7e69a4b0961aa555,Brad Blackburn,1011.2356783261979,5
4798e823ada58fe9,Veronica Hardy,1011.1807555196937,10
80d8aed0ca9b00f3,Montana De La Rosa,1011.0716546377474,12
6b56e94a59b7b134,Oban Elliott,1011.0182258889876,5
cd7763bcadb5d4c8,Alan Patrick,1010.6856811310533,10
4d5197f331c47290,Paige VanZant,1010.6035671466593,9
fea79f9bc8c68769,Marlon Moraes,1010.3346209125848,11
40cb680ae1cd331f,Yazmin Jauregui,1010.3174417707572,5
f2900678e98f6d6a,Ronaldo Rodriguez,1010.2825511153841,3
36549928f90f1d36,Jose Quinonez,1010.2126577963558,9
e2ccd9a9ace60de7,Aleksei Kunchenko,1010.1626086578171,4
d6c0cdd7e467c440,Kyle Daukaus,1010.1271156400363,9
28d421729451c8ca,Carlos Leal,1010.1081640011614,4
739fd4fbb5d862f4,Rizvan Kuniev,1009.9885908803336,2
33011768c3c4dc9a,Terry Etim,1009.6956991526853,11
2dc1bc1a02961656,Manny Bermudez,1009.6832592153452,5
92b62174c175ce19,Clint Hester,1009.105667029248,7
260e9e0d4954aea6,Rodolfo Vieira,1009.0889025216405,11
7be74a12d7352df2,Sara McMann,1009.045948689317,12
32c355b04fc57f3a,Marc Diakiese,1008.88180465636,15
d188a3b817860ec6,Steven Siler,1008.7623670277634,9
f57a8a52ca401ed9,Nick Diaz,1008.7168648187944,15
4e0692ad070976e4,Lyman Good,1008.4241813348584,6
32490e80ddab1e5a,Song Kenan,1008.3969778090627,11
49e96ff8ab781589,Tyson Pedro,1008.3322912938231,11
a0e75f4a13eb73f1,Megan Anderson,1008.2622149378578,6
39d91e95949de3d9,Felicia Spencer,1008.0958928485221,6
cd13728ae1151f46,Ion Cutelaba,1008.053548931578,20
140745cbbcb023ac,Mauricio Rua,1007.8461652461305,24
7c6e87729e824ef4,Ildemar Alcantara,1007.8097408035715,7
51a0c09cbe9b8472,Liz Carmouche,1007.7711917745171,10
46e0d677f91bacc0,Miles Johns,1007.1750200273556,12
ebc1f40e00e0c481,Stefan Struve,1007.0939781244459,24
fbbde91f7bc2d3c5,Gary Goodridge,1006.9464824093952,8
d945aae53e3e54e6,Thiago Moises,1006.9087490783122,16
d0aaedcf7ccd0b45,Chris Daukaus,1006.7138075850726,8
b2e3aca4cd363477,Chris Cariaso,1006.6400003991788,13
fa315e6c77eee106,Brandon Vera,1006.5845377894632,16
5fa2974cbd18e05c,John Castaneda,1006.4965655586268,9
2650e2f846a30f64,Amir Sadollah,1006.4383929544556,11
d4f364dd076bb0e2,Cung Le,1006.4069645311396,4
5537efc6e496dd84,Aaron Pico,1006.3225447428717,2
751de04455cfaac0,Calvin Kattar,1006.3205211726614,15
29af297d9f1de0f8,Damon Jackson,1006.1572843329183,14
80d918336163b80c,Tatsuya Kawajiri,1006.1521719639525,6
c96d9178c9ed9e62,Tim Elliott,1006.088266369902,22
234f3767ff0e5701,Kendall Grove,1005.878234883374,13
849c5d9979df5357,Mateusz Rebecki,1005.7431620071833,8
294aa73dbf37d281,Bruno Silva,1005.7251851845552,11
6747ccd6d1acd266,Shamil Gaziev,1005.6683401362818,6
f2f140ce7532e327,Gabriel Santos,1005.4563045850991,4
5b03b61f9d90125e,Morgan Charriere,1005.4015661575005,6
764d39074a352e33,Thomas Petersen,1005.2748418196675,6
2caf993f53541fa1,Andreas Gustafsson,1005.0904759576076,2
445a98acb8985970,Falaniko Vitale,1005.044291629722,2
9fd1f08dd4aec14a,Dave Beneteau,1004.8835756332147,6
3a24769a4855040a,Diego Nunes,1004.8310779135517,6
73e09f837f3b5ecc,Rogerio Nogueira,1004.7253252827378,13
07bc580bdf3eb9c8,Lance Gibson Jr.,1004.6841597883287,2
47cd337b86b1af92,Zak Ottow,1004.5529031855826,8
1e1dbd1cc5a7469e,Jimi Manuwa,1004.4543033174076,12
37f560436d745c18,Nikolas Motta,1004.3400146644104,7
9508cc6184cb2450,Eric McConico,1004.3135177091395,4
b96619b3acd7d9da,Miesha Tate,1004.1919897050211,14
7facc9c45d792985,Kaan Ofli,1004.1191480346714,4
f5990c11974d8e9c,Mike Pyle,1004.1134189704794,19
88be62d6c1e6dadb,Jose Ochoa,1003.940971756263,4
5eb50529a8418b77,Gabe Green,1003.7745135499283,6
e70de1859b7ee78e,Sultan Aliev,1003.7300362252214,4
ae81a3ac7b260411,Tofiq Musayev,1003.724407963421,2
a1f6999fe57236e0,Wanderlei Silva,1003.5893227663408,12
7d21de9c6d7c98b2,Rich Clementi,1003.5883451496597,10
aec185309b4843d0,Siyar Bahadurzada,1003.5373554343668,8
bf12aca029bfcc47,Keith Hackney,1003.4896239109439,4
a2b12c3f3d60ff69,Alex Garcia,1003.4783686044912,10
fef3d17e27e916e7,Antonio Carvalho,1003.3704413568898,4
d90b630e0561818b,Gan McGee,1003.3622288382759,4
28f62d866c59c709,Waylon Lowe,1003.3540146955864,4
b2a2da86546ddb19,Buddy Roberts,1003.1533509639206,2
9abc648e76c4493a,Bill Algeo,1002.9954787207917,10
19ffeb5e3fffd6d5,Joe Charles,1002.801471448596,4
7a359ef685a304a7,Amaury Bitetti,1002.7381499889667,2
4665f9f909cd7214,Shinsho Anzai,1002.7194660488683,4
1ddb480b601cefb1,Chance Rencountre,1002.6915733941108,4
8bd4200561c77a62,Ketlen Souza,1002.6596213645332,6
2ee09ec2a0695eb9,Mike van Arsdale,1002.6112882893283,4
